CodigoNacional;momento;Total_Valor;Traza_Valor;Parcial_Valor;NumDatos_Valor;FechaPro_Valor
290004;13-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-02-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;31-03-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-04-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;02-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-04-1965 12:00:00;1.3;1.0;0.0;1.0;2018.0
290004;08-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-04-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;14-04-1965 12:00:00;0.5;0.0;0.0;1.0;2018.0
290004;15-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-04-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-05-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;04-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-05-1965 12:00:00;16.0;0.0;0.0;1.0;2018.0
290004;13-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-05-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;31-05-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-06-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;05-06-1965 12:00:00;2.2;0.0;0.0;1.0;2018.0
290004;06-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-06-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;09-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-06-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-07-1965 12:00:00;;;;;2018.0
290004;05-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-07-1965 12:00:00;0.3;0.0;0.0;1.0;2018.0
290004;12-07-1965 12:00:00;24.9;0.0;0.0;1.0;2018.0
290004;13-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-07-1965 12:00:00;52.2;0.0;0.0;1.0;2018.0
290004;18-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-07-1965 12:00:00;9.7;0.0;0.0;1.0;2018.0
290004;25-07-1965 12:00:00;8.0;0.0;0.0;1.0;2018.0
290004;26-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-07-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;31-07-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-08-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;02-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-08-1965 12:00:00;27.5;0.0;0.0;1.0;2018.0
290004;10-08-1965 12:00:00;36.5;0.0;0.0;1.0;2018.0
290004;11-08-1965 12:00:00;1.5;0.0;0.0;1.0;2018.0
290004;12-08-1965 12:00:00;1.0;0.0;0.0;1.0;2018.0
290004;13-08-1965 12:00:00;8.4;0.0;0.0;0.0;2018.0
290004;14-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;31-08-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-09-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;15-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-09-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;21-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-09-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;23-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-09-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-10-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;03-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-10-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;16-10-1965 12:00:00;0.4;0.0;0.0;1.0;2018.0
290004;17-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-10-1965 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;30-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;31-10-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-11-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;30-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;31-12-1965 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-01-1966 12:00:00;0.2;0.0;0.0;1.0;2018.0
290004;04-01-1966 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;05-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-01-1966 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;10-01-1966 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;11-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;16-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;17-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;21-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;23-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;25-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;26-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;27-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;28-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;29-01-1966 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;30-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;31-01-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;01-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;02-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;03-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;04-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;05-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;06-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;07-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;08-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;09-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;10-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;11-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;12-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;13-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;14-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;15-02-1966 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;16-02-1966 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;17-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;18-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;19-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;20-02-1966 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;21-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;22-02-1966 12:00:00;0.0;1.0;0.0;1.0;2018.0
290004;23-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
290004;24-02-1966 12:00:00;0.0;0.0;0.0;1.0;2018.0
